device,HBMBw,HBMBwLow,hbmBwHigh,L2Bw,L2BwLow,L2BwHigh,L1Bw,L1BwLow,L1BwHigh,LDSBw,LDSBwLow,LDSBwHigh,FP32Flops,FP32FlopsLow,FP32FlopsHigh,FP64Flops,FP64FlopsLow,FP64FlopsHigh,MFMABF16Flops,MFMABF16FlopsLow,MFMABF16FlopsHigh,MFMAF16Flops,MFMAF16FlopsLow,MFMAF16FlopsHigh,MFMAF32Flops,MFMAF32FlopsLow,MFMAF32FlopsHigh,MFMAF64Flops,MFMAF64FlopsLow,MFMAF64FlopsHigh,MFMAI8Ops,MFMAFI8OpsLow,MFMAI8OpsHigh
0,1387.8969,1387.3345,1388.4592,5042.564,5041.7827,5043.3452,9257.334,9256.6035,9258.0645,20317.227,20316.154,20318.299,21104.48,21103.992,21104.969,20496.971,20496.215,20497.727,170965.72,170962.14,170969.3,165354.11,165327.88,165380.34,41504.543,41499.789,41509.297,41450.816,41447.098,41454.535,166833.36,166823.53,166843.19
