device,HBMBw,HBMBwLow,hbmBwHigh,L2Bw,L2BwLow,L2BwHigh,L1Bw,L1BwLow,L1BwHigh,LDSBw,LDSBwLow,LDSBwHigh,FP32Flops,FP32FlopsLow,FP32FlopsHigh,FP64Flops,FP64FlopsLow,FP64FlopsHigh,MFMABF16Flops,MFMABF16FlopsLow,MFMABF16FlopsHigh,MFMAF16Flops,MFMAF16FlopsLow,MFMAF16FlopsHigh,MFMAF32Flops,MFMAF32FlopsLow,MFMAF32FlopsHigh,MFMAF64Flops,MFMAF64FlopsLow,MFMAF64FlopsHigh,MFMAI8Ops,MFMAFI8OpsLow,MFMAI8OpsHigh
0,1401.4767,1400.2854,1402.668,4999.9922,4998.666,5001.3184,9225.5947,9225.0469,9226.1426,20911.477,20906.574,20916.379,21054.977,21054.572,21055.381,20433.631,20433.145,20434.117,170527.8,170524.69,170530.91,164876.33,164872.91,164879.75,41440.078,41439.48,41440.676,41408.637,41407.984,41409.289,166669.7,166666.77,166672.64
