device,HBMBw,HBMBwLow,hbmBwHigh,L2Bw,L2BwLow,L2BwHigh,L1Bw,L1BwLow,L1BwHigh,LDSBw,LDSBwLow,LDSBwHigh,FP32Flops,FP32FlopsLow,FP32FlopsHigh,FP64Flops,FP64FlopsLow,FP64FlopsHigh,MFMABF16Flops,MFMABF16FlopsLow,MFMABF16FlopsHigh,MFMAF16Flops,MFMAF16FlopsLow,MFMAF16FlopsHigh,MFMAF32Flops,MFMAF32FlopsLow,MFMAF32FlopsHigh,MFMAF64Flops,MFMAF64FlopsLow,MFMAF64FlopsHigh,MFMAI8Ops,MFMAFI8OpsLow,MFMAI8OpsHigh
0,1387.8348,1387.3145,1388.3552,5041.8359,5040.9487,5042.7231,9256.5078,9255.7783,9257.2373,20938.98,20934.713,20943.248,21103.824,21103.346,21104.303,20495.662,20494.525,20496.799,170994.86,170990.39,170999.33,165298.77,165263.25,165334.28,41492.266,41488.355,41496.176,41452.484,41449.254,41455.715,166809.05,166803.2,166814.89
