device,HBMBw,HBMBwLow,hbmBwHigh,L2Bw,L2BwLow,L2BwHigh,L1Bw,L1BwLow,L1BwHigh,LDSBw,LDSBwLow,LDSBwHigh,FP32Flops,FP32FlopsLow,FP32FlopsHigh,FP64Flops,FP64FlopsLow,FP64FlopsHigh,MFMABF16Flops,MFMABF16FlopsLow,MFMABF16FlopsHigh,MFMAF16Flops,MFMAF16FlopsLow,MFMAF16FlopsHigh,MFMAF32Flops,MFMAF32FlopsLow,MFMAF32FlopsHigh,MFMAF64Flops,MFMAF64FlopsLow,MFMAF64FlopsHigh,MFMAI8Ops,MFMAFI8OpsLow,MFMAI8OpsHigh
0,1403.1674,1401.9382,1404.3965,5001.5708,5000.6621,5002.4795,9243.5059,9240.7842,9246.2275,20941.463,20936.748,20946.178,21098.48,21096.564,21100.396,20447.773,20444.625,20450.922,170730.58,170710.88,170750.28,164935.27,164924.45,164946.08,41460.941,41460.234,41461.648,41429.816,41429.113,41430.52,166731.7,166729.05,166734.36
