device,HBMBw,HBMBwLow,hbmBwHigh,L2Bw,L2BwLow,L2BwHigh,L1Bw,L1BwLow,L1BwHigh,LDSBw,LDSBwLow,LDSBwHigh,FP32Flops,FP32FlopsLow,FP32FlopsHigh,FP64Flops,FP64FlopsLow,FP64FlopsHigh,MFMABF16Flops,MFMABF16FlopsLow,MFMABF16FlopsHigh,MFMAF16Flops,MFMAF16FlopsLow,MFMAF16FlopsHigh,MFMAF32Flops,MFMAF32FlopsLow,MFMAF32FlopsHigh,MFMAF64Flops,MFMAF64FlopsLow,MFMAF64FlopsHigh,MFMAI8Ops,MFMAFI8OpsLow,MFMAI8OpsHigh
0,1400.7736,1399.4967,1402.0504,5000.6685,4999.6592,5001.6777,9226.0371,9224.6582,9227.416,20915.672,20910.566,20920.777,21060.447,21058.873,21062.021,20435.551,20434.982,20436.119,170587.06,170578.84,170595.28,164924.06,164919.47,164928.66,41454.699,41454.059,41455.34,41426.281,41425.613,41426.949,166720.95,166718.67,166723.23
