device,HBMBw,HBMBwLow,hbmBwHigh,L2Bw,L2BwLow,L2BwHigh,L1Bw,L1BwLow,L1BwHigh,LDSBw,LDSBwLow,LDSBwHigh,FP32Flops,FP32FlopsLow,FP32FlopsHigh,FP64Flops,FP64FlopsLow,FP64FlopsHigh,MFMABF16Flops,MFMABF16FlopsLow,MFMABF16FlopsHigh,MFMAF16Flops,MFMAF16FlopsLow,MFMAF16FlopsHigh,MFMAF32Flops,MFMAF32FlopsLow,MFMAF32FlopsHigh,MFMAF64Flops,MFMAF64FlopsLow,MFMAF64FlopsHigh,MFMAI8Ops,MFMAFI8OpsLow,MFMAI8OpsHigh
0,1388.2053,1387.6301,1388.7805,5044.6646,5043.8838,5045.4453,9261.1396,9260.5205,9261.7588,20950.424,20946.576,20954.271,21111.773,21111.32,21112.227,20511.564,20510.994,20512.135,171008.41,171004.83,171011.98,165454.95,165446.94,165462.97,41562.348,41557.273,41567.422,41502.445,41495.559,41509.332,166933.08,166914.47,166951.69
